cliques,network_int,connections,conversations,prototypes,dimensions,adaptiveness,degrade,starting_distance_network,network_distance,clique_1_distance,clique_2_distance
2.0,200.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3053846524831645,0.6943062322178463,0.6178118727522259,0.5974951233877243
2.0,201.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.423231753842737,0.6759407852718694,0.6211047378126932,0.5758594207169423
2.0,202.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.387630823003408,0.6944075314876108,0.620470961351367,0.6085417243306533
2.0,203.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.317844970669387,0.6852371079066737,0.5878178648576882,0.6090610293509346
2.0,204.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.372270198892683,0.6745279847156078,0.586984673766245,0.6187564199182365
2.0,205.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4007457420743923,0.6898195633232735,0.5972569624236844,0.6110439834471995
2.0,206.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.421314841878185,0.6898969526529337,0.6036716512399203,0.6170775581346041
2.0,207.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.399346495015871,0.6955973298625059,0.6318516650357787,0.5984175665469749
2.0,208.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.391914439106593,0.713813704905745,0.6291643511393897,0.6397787646696155
2.0,209.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4383670624844664,0.6555997833632622,0.6086232626822624,0.6025496098218471
2.0,210.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.465164650977166,0.7081023353793363,0.6081216499198604,0.6316368891758087
2.0,211.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.36915188142792,0.6882915410638262,0.6280401796746673,0.6284859923371711
2.0,212.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3306993380641043,0.692972276145975,0.5953768543741629,0.6108574857025828
2.0,213.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.389959023091144,0.7150188639525626,0.6208697985238903,0.6148369460480583
2.0,214.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.363928496689542,0.669398175993575,0.5969137273833081,0.611562284346101
2.0,215.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4151210315745075,0.6546269933883921,0.6156323530771607,0.5878014032001203
2.0,216.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4062248203982572,0.6586526313293118,0.5899559562518601,0.6001187774154031
2.0,217.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4151519957743304,0.655029925084655,0.5927885351440867,0.6105501772185485
2.0,218.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4036014008773874,0.6809798523812727,0.5944476307120223,0.6118954601302666
2.0,219.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4515655814064994,0.7086531545350362,0.6084992557803357,0.5896133812555004
2.0,220.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.404105227678337,0.6648709504019623,0.6009365682052951,0.5932131808411966
2.0,221.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.410408070095654,0.6518941973326101,0.5763163935438977,0.6107955751891604
2.0,222.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.456914290715318,0.6770262770388533,0.6063688652509813,0.620988667769111
2.0,223.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3479309357616494,0.6565737711230581,0.5795665922474716,0.6075938442344734
2.0,224.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.414743294774161,0.662990299591102,0.6175322993181505,0.6142972517472808
2.0,225.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4057206259174597,0.6884298643569932,0.6309389583324937,0.6071661106966351
2.0,226.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.438718064786422,0.6763398734559287,0.6231959372643191,0.611884695099233
2.0,227.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3997720310710577,0.6540296576088066,0.60817551634079,0.5635755582949117
2.0,228.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4225877186145857,0.6771096950193229,0.6254951640757108,0.6140776297942402
2.0,229.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.378866777346517,0.749033161524694,0.6319576431993257,0.6272744043911829
2.0,230.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.430326062442321,0.6885591303607006,0.5968236823208182,0.6225687247169646
2.0,231.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.406093346228733,0.6736321267247696,0.5943366010373665,0.603163795639244
2.0,232.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.43606369644922,0.6712625337929673,0.6004152126216296,0.5910242516120888
2.0,233.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4373932623856196,0.6746285075074018,0.6310603351253732,0.6203586246581916
2.0,234.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.363187651336214,0.6425483227216434,0.6009544128700812,0.5962452555368342
2.0,235.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4612693919042314,0.6564262943604631,0.614243015047688,0.6069873652438942
2.0,236.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4436640495583952,0.6711167888130932,0.6284171075362419,0.6116821774898457
2.0,237.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.404459125372616,0.7070908451580614,0.6035389875303975,0.6048675379818946
2.0,238.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.44511983206035,0.6742367921914493,0.6017803812365639,0.6008479749606555
2.0,239.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3336392175370655,0.6805924436601294,0.6190730859550798,0.6091838514294963
2.0,240.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.459404833869613,0.6694105102632364,0.6141407065275952,0.617449474483067
2.0,241.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4590980155253637,0.7106308639843838,0.6256791068368159,0.6107414260664705
2.0,242.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.373134986187196,0.6771176531142996,0.6127430677737824,0.6128410948738932
2.0,243.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4080014970866883,0.6953962739411129,0.5954197494916402,0.6130020761702989
2.0,244.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3312428686682503,0.6815940458696178,0.6088196204750336,0.6132873212442883
2.0,245.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4136439091234463,0.6845845734995368,0.6040663597294391,0.6269550312074647
2.0,246.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.359885016114496,0.6930003099372274,0.6280483812513442,0.6029938631603944
2.0,247.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.414398804988462,0.6984981833483356,0.6207355238285125,0.6192368778082881
2.0,248.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4007693610326366,0.6565931366203024,0.5861037641800209,0.6143373884648534
2.0,249.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.382398738838614,0.6730360585145682,0.6293241679520727,0.6094534988290768
2.0,250.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.323695211472588,0.6702284097074653,0.610741040318034,0.6169133199827697
2.0,251.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.491836373161132,0.6565538250510073,0.5863405796540787,0.614307979553519
2.0,252.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3936724401737273,0.6581764791443813,0.5941389353187017,0.584115225260404
2.0,253.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.412789329130804,0.6631172202293747,0.5692217952105318,0.6121761155232776
2.0,254.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4123177572684997,0.6679822433456243,0.6055808888330296,0.6209916390650969
2.0,255.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.452261645937446,0.7014231384375716,0.6069958631359504,0.6193064263094302
2.0,256.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.411304854594291,0.7091665324439056,0.6006255461174389,0.5992584731938613
2.0,257.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3998209780333823,0.7036457799094386,0.6262428941027355,0.6234525085328071
2.0,258.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.415845110280472,0.7025126438345286,0.6253172291894961,0.6228999593086191
2.0,259.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.492619508479406,0.7065323389376913,0.5819927158446303,0.5905106738087229
2.0,260.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3894915252937134,0.6957768575321286,0.5851780857704096,0.6169934305418681
2.0,261.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4322574836258326,0.6759793466461783,0.6060234941467169,0.6114544207016502
2.0,262.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4463787420154612,0.6867586278480465,0.6347743762479482,0.5819128056627494
2.0,263.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3405085573454474,0.6924889642648344,0.6196898246733963,0.595263965174509
2.0,264.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4194730609113875,0.6582017804622624,0.6169677248091753,0.5992976682819579
2.0,265.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.403096891119272,0.7130906442205887,0.6035743140712224,0.6214953862756056
2.0,266.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4217750391674917,0.6566004095401184,0.6206916812557864,0.5588863369388611
2.0,267.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3841821368123712,0.6657829704731055,0.6052412959061596,0.6038798019393399
2.0,268.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.392005380093639,0.6737877292987029,0.612731253565693,0.5743095873572375
2.0,269.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3860717650273076,0.6944530820582206,0.6347137705581017,0.6411233348584782
2.0,270.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3763983831167863,0.6553687107641117,0.5819714019206202,0.6254856969093225
2.0,271.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.380913020312617,0.6899412856849132,0.6213807882030257,0.6097659922333116
2.0,272.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.394020927408368,0.7058750954831468,0.6216506286085761,0.6300095470724347
2.0,273.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.437156118575412,0.6617939182306188,0.5856756016500455,0.5991541510300675
2.0,274.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.40965408824941,0.6985644880632812,0.6139995785207346,0.6198183517735252
2.0,275.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.383477521161467,0.6881347826019396,0.5904321919353407,0.6169578251489395
2.0,276.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.406844398248559,0.7045949164047197,0.5985818149781761,0.6401284433136538
2.0,277.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3652245904188502,0.6615762631451877,0.6080681170663512,0.6039227589741736
2.0,278.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4036168029836262,0.6912546985583313,0.615341799893748,0.6290390363341666
2.0,279.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4411637586382233,0.6941882630966021,0.6267169884615129,0.6043290283437643
2.0,280.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3410030731893676,0.6625978180075298,0.5956731631373419,0.6165025464898014
2.0,281.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3782937430622972,0.6877938115069498,0.6093527456219728,0.6106822475072414
2.0,282.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.459787472381341,0.691942372696149,0.6159812439169373,0.6185451572914205
2.0,283.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4124084516179263,0.6560547301725671,0.6049395002320749,0.5826719136924354
2.0,284.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.373214324250781,0.6484847878617499,0.6090290901341809,0.6023372779633687
2.0,285.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.36176241746737,0.6731297404642209,0.6155735800562024,0.6119910713975347
2.0,286.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3468815193922588,0.6701110545534281,0.6042425088703586,0.6221647101219209
2.0,287.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4149266181193956,0.6637762288758251,0.6042409969857485,0.6057826542987926
2.0,288.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3716197876684886,0.6759728530437286,0.5970970684637593,0.6023255870978272
2.0,289.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3964784692243297,0.6936739774300957,0.6258488312392321,0.6276013313314825
2.0,290.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4352889048095165,0.6637110093099979,0.6242721798993123,0.5886714249362797
2.0,291.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.342532592715608,0.6880199542691345,0.6228080915703024,0.6067223578925275
2.0,292.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.433795498771147,0.6847695991052604,0.6062516275387586,0.6170250115804813
2.0,293.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4194031730616308,0.7365082639089933,0.6129249993785714,0.6131683880366274
2.0,294.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.408472000347147,0.7023708902085944,0.600615375789362,0.5993405415783767
2.0,295.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3886148993891054,0.6818609303097354,0.5956168279545591,0.5888019150411252
2.0,296.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4395884481684154,0.6844229160574784,0.6234969571910431,0.6091027180476839
2.0,297.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4183001757455376,0.6780342268529325,0.6005998591277278,0.6116486271320362
2.0,298.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.402563600995794,0.6808015144671313,0.6164091238780508,0.6014211369402327
2.0,299.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3751784543134686,0.6952590170117015,0.6161845216728544,0.6274568663076848
2.0,300.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3997253219511725,0.7141916245306656,0.6340269698033286,0.6172557625973979
2.0,301.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.427395102513851,0.6566804650610688,0.6024037666892312,0.6021579548391388
2.0,302.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3560262996938177,0.6973303591915008,0.6171085334393971,0.6196219274266542
2.0,303.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4920521576031107,0.6937424532790663,0.6311691760801252,0.6235476292274947
2.0,304.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.474136432300055,0.6739027119285509,0.6204773909154755,0.6100496798194813
2.0,305.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4380534178842552,0.6783905110553224,0.5952521372388615,0.602478532426127
2.0,306.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.411780252384028,0.6808555562553463,0.5979905231478144,0.6067370869500652
2.0,307.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.385144716789987,0.6781865754616017,0.6136950128357228,0.6294919295599335
2.0,308.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4169556142847832,0.6794468100415137,0.6326725873285834,0.5828351161209963
2.0,309.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.396027242460606,0.65250544281581,0.6116246574947993,0.6077611278230955
2.0,310.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4733029771479127,0.6892642657046815,0.6480984673664896,0.6139355337383664
2.0,311.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3835235141093065,0.7230400304663602,0.6379901255991075,0.6108058423063548
2.0,312.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4209622875511654,0.681391726020934,0.5808433718825144,0.6086750314741864
2.0,313.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.425774411620229,0.6800395609272291,0.5968216317200736,0.6346903147558113
2.0,314.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.419309032035575,0.6938909883279862,0.6164830733825001,0.6334474699796763
2.0,315.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4057593371044232,0.7076951260578517,0.6052662708935339,0.6021015059673811
2.0,316.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3610271669610103,0.675944739980592,0.6118576610003744,0.6387536804373359
2.0,317.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.413988264405823,0.6319592759838555,0.6126437273241846,0.5780535638370559
2.0,318.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.296992792100826,0.6641965038915093,0.6080985683164836,0.5878720910272571
2.0,319.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3744849688315974,0.6926874254218869,0.6257475117700275,0.5956764659109796
2.0,320.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3894660650069715,0.6774693563074717,0.6220033013866917,0.6308916127463056
2.0,321.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3428217647057337,0.7156986281475197,0.5942876545017696,0.6069798184621622
2.0,322.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.421969308495226,0.6548977903520796,0.563306229827483,0.6011449652711043
2.0,323.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.415703906955135,0.691320419353207,0.6008373438306224,0.6335083433262692
2.0,324.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.425627515816436,0.730826323013655,0.5774843897938811,0.6374769776076421
2.0,325.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.378072616308442,0.6997697273337766,0.6082758889431674,0.6272674835451406
2.0,326.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3618385983479153,0.7019381623946459,0.6057533369440913,0.6254544043855776
2.0,327.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.382308602072965,0.6867170111095844,0.603582972875634,0.5946509283600399
2.0,328.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4243142938391684,0.6677736469546967,0.6162921373048968,0.6004957250775202
2.0,329.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.398894015572317,0.6640137356878976,0.6292090495501801,0.6165414653491341
2.0,330.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.374802813748296,0.6962721318580515,0.6329513642657127,0.63247766624664
2.0,331.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4181854936390037,0.6885820918055923,0.6106932239675464,0.614904711936073
2.0,332.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3607743943128736,0.6937247087457658,0.6030241294633845,0.6221057402916514
2.0,333.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3511895623105277,0.6787355403203296,0.6107208016970505,0.5782336630553983
2.0,334.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3462971604590943,0.6688290546908194,0.6098713730848243,0.608114088604405
2.0,335.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4297621562125373,0.6934260516859702,0.5937930079914839,0.6431432223390017
2.0,336.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3800359392238724,0.7309911207045764,0.6355022448410649,0.6165148268722898
2.0,337.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4410149961867513,0.6730260456633298,0.6147021879491191,0.6262370765492776
2.0,338.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3617522391265227,0.6897200452263976,0.6283166280455214,0.6168902771462504
2.0,339.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3697554011707007,0.7026957264709026,0.580476553266676,0.6322122089964315
2.0,340.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3727204344378037,0.6683567318077507,0.5814849808795537,0.5882729174449259
2.0,341.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3612686768096887,0.6845538816352297,0.6102520243474225,0.6188983631344592
2.0,342.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.427825631164862,0.6878901338518063,0.6152815253287596,0.6302162610155779
2.0,343.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4394435595496504,0.6852361396052994,0.619363621320385,0.5916661896412344
2.0,344.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.464430568707416,0.6969606864777541,0.6272806596637761,0.6062976455906129
2.0,345.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.454843151649877,0.6782447510772913,0.6223788241656514,0.5990565187907557
2.0,346.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3959601119215055,0.6964700741442025,0.6384467394067337,0.6068883012556998
2.0,347.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4042980283914903,0.705202740748139,0.6247750885405499,0.6245128735773566
2.0,348.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3558166111988874,0.6754890124518842,0.606044721174803,0.6160409507582439
2.0,349.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4172990770683667,0.6873567847709534,0.6151100209542321,0.5949336821116287
2.0,350.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4478009750829917,0.687289292847359,0.5941092728507282,0.6102195922187497
2.0,351.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3742494770321314,0.672301396054396,0.602909070480552,0.618259526753224
2.0,352.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4231885976193395,0.6863426383793481,0.6038261169725152,0.6022471255152279
2.0,353.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.438071338205603,0.657435083346811,0.5911286705444081,0.5915164513669753
2.0,354.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.371055082955413,0.6618160228768524,0.6156965386623556,0.6054898604043475
2.0,355.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3996546535820045,0.675172597686516,0.6129196760998126,0.5823577498883998
2.0,356.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3962591118290746,0.6895921870545022,0.6080247250965416,0.6265425226837745
2.0,357.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.428965294942574,0.6789313888240008,0.6123256717643379,0.6471572389424766
2.0,358.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4392595391903464,0.6773454754482615,0.6032500566918192,0.6167107976297554
2.0,359.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4823378863363934,0.6646924820080959,0.598911550547849,0.5838565638616855
2.0,360.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4196151440608222,0.6879659887574011,0.6038028638573827,0.6106957428934191
2.0,361.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.279263527389965,0.680428691157236,0.649125793371448,0.604390798716514
2.0,362.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3869233581954754,0.7035677108618589,0.5877668775842022,0.6068966793353138
2.0,363.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3842285834172428,0.6863854030485897,0.6104600132464713,0.6107919028983604
2.0,364.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3518707376023955,0.6852338303098662,0.6187196425760277,0.6103739650326369
2.0,365.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3686914847810745,0.7241234933548353,0.6242987178678494,0.6095028336793606
2.0,366.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4082269888382943,0.6834291072581613,0.6286035172246656,0.5879784025623321
2.0,367.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.402385880981815,0.6778418804903799,0.6157943789481467,0.618072658353734
2.0,368.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3974228089128786,0.679115385974038,0.5943416635110493,0.6378325794965735
2.0,369.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.38514197740595,0.711682957983736,0.6120303160507234,0.6197773592279443
2.0,370.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.385753653301825,0.6875319833053652,0.6217960333296217,0.6033433681634599
2.0,371.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3194146855009694,0.6809264926104507,0.5830084608946462,0.6090475658842172
2.0,372.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.387378332126761,0.7007338790952503,0.6174440912419922,0.6059668115489427
2.0,373.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.424923885339963,0.6605174356619034,0.6136090892889011,0.5732926426281333
2.0,374.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3749304931329576,0.6584416586538323,0.5949596655471421,0.6205009459417211
2.0,375.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.370368863221748,0.6646818093093341,0.6060654076787577,0.6076459018303255
2.0,376.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.384385883455059,0.6795730724519755,0.6130199679312647,0.6175223462692614
2.0,377.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4522224453800967,0.688566597283181,0.6122775910716047,0.6017262961917862
2.0,378.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.36684501427807,0.687905133340187,0.6315863960852887,0.6092440147713257
2.0,379.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4104910832417517,0.6697786211730111,0.6307331219014082,0.6177707971075888
2.0,380.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4217946589884853,0.7062806167162691,0.6125249938876868,0.6367999318285003
2.0,381.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3528579159484773,0.6800427117566068,0.6003771630317158,0.6322230032884176
2.0,382.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.401559092391232,0.6988271629326773,0.6113068368187455,0.6104929237392952
2.0,383.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4086989010507405,0.6838448336770199,0.6007747383904707,0.6386263037146672
2.0,384.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3430700555133592,0.6647843148834961,0.6185820072634939,0.5992509791416711
2.0,385.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4165282552538767,0.6660701004727779,0.6041579554219446,0.6182389061327561
2.0,386.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4128091220307595,0.6674545145716835,0.5838901720693686,0.6336816908156414
2.0,387.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.345659622258226,0.6855806130816962,0.5986179933485859,0.6027804407674002
2.0,388.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.448401126924503,0.7077847860849208,0.6090341325155935,0.6230638938639897
2.0,389.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.418114947849027,0.7076391471106307,0.6360635101367339,0.6083478395139846
2.0,390.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4549311427327183,0.6821226323781735,0.6050325339486412,0.5916459051662014
2.0,391.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4345200521052077,0.6633261633250079,0.620439560929816,0.6210528160873753
2.0,392.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3876934978341704,0.659394868641531,0.6002990994542163,0.5920028711114653
2.0,393.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.3573331075726833,0.6664921797367789,0.6229928674964259,0.6196072400319765
2.0,394.0,2.0,2500.0,5.0,7.0,5.0,0.01,2.4296688297938958,0.6494448062065832,0.5999355033478739,0.6057541227852885
